"","ID","NPGS site","variable","month","emission","year","value"
"9957",17,"Maryland, Beltsville","tmin","September","SSP126","2081-2100",17.089999961853
"9958",17,"Maryland, Beltsville","tmin","October","SSP126","2081-2100",10.3000000953674
"9959",17,"Maryland, Beltsville","tmin","November","SSP126","2081-2100",5.1800000667572
"9960",17,"Maryland, Beltsville","tmin","December","SSP126","2081-2100",1.01999999433756
"9961",17,"Maryland, Beltsville","prec","January","SSP126","2081-2100",90
"9962",17,"Maryland, Beltsville","prec","February","SSP126","2081-2100",77.2
"9963",17,"Maryland, Beltsville","prec","March","SSP126","2081-2100",105.6
"9964",17,"Maryland, Beltsville","prec","April","SSP126","2081-2100",92.5
"9965",17,"Maryland, Beltsville","prec","May","SSP126","2081-2100",120.8
"9966",17,"Maryland, Beltsville","prec","June","SSP126","2081-2100",98
"9967",17,"Maryland, Beltsville","prec","July","SSP126","2081-2100",115.9
"9968",17,"Maryland, Beltsville","prec","August","SSP126","2081-2100",106.2
"9969",17,"Maryland, Beltsville","prec","September","SSP126","2081-2100",103.5
"9970",17,"Maryland, Beltsville","prec","October","SSP126","2081-2100",87.5
"9971",17,"Maryland, Beltsville","prec","November","SSP126","2081-2100",93.7
"9972",17,"Maryland, Beltsville","prec","December","SSP126","2081-2100",90.7
"9973",17,"Maryland, Beltsville","tmax","January","SSP245","2021-2040",7.42999997138977
"9974",17,"Maryland, Beltsville","tmax","February","SSP245","2021-2040",9.51000003814697
"9975",17,"Maryland, Beltsville","tmax","March","SSP245","2021-2040",14.4699999809265
"9976",17,"Maryland, Beltsville","tmax","April","SSP245","2021-2040",20.389999961853
"9977",17,"Maryland, Beltsville","tmax","May","SSP245","2021-2040",25.9100002288818
"9978",17,"Maryland, Beltsville","tmax","June","SSP245","2021-2040",30.3900001525879
"9979",17,"Maryland, Beltsville","tmax","July","SSP245","2021-2040",33.2100002288818
"9980",17,"Maryland, Beltsville","tmax","August","SSP245","2021-2040",32.2699995040894
"9981",17,"Maryland, Beltsville","tmax","September","SSP245","2021-2040",28.7600002288818
"9982",17,"Maryland, Beltsville","tmax","October","SSP245","2021-2040",22.6300001144409
"9983",17,"Maryland, Beltsville","tmax","November","SSP245","2021-2040",16.2199998855591
"9984",17,"Maryland, Beltsville","tmax","December","SSP245","2021-2040",10.5199999809265
"9985",17,"Maryland, Beltsville","tmin","January","SSP245","2021-2040",-2.1400000333786
"9986",17,"Maryland, Beltsville","tmin","February","SSP245","2021-2040",-1.15000001490116
"9987",17,"Maryland, Beltsville","tmin","March","SSP245","2021-2040",2.72000000476837
"9988",17,"Maryland, Beltsville","tmin","April","SSP245","2021-2040",7.39000000953674
"9989",17,"Maryland, Beltsville","tmin","May","SSP245","2021-2040",13.0300000190735
"9990",17,"Maryland, Beltsville","tmin","June","SSP245","2021-2040",18.060000038147
"9991",17,"Maryland, Beltsville","tmin","July","SSP245","2021-2040",21.0899997711182
"9992",17,"Maryland, Beltsville","tmin","August","SSP245","2021-2040",20.5
"9993",17,"Maryland, Beltsville","tmin","September","SSP245","2021-2040",16.6199998855591
"9994",17,"Maryland, Beltsville","tmin","October","SSP245","2021-2040",9.72000007629395
"9995",17,"Maryland, Beltsville","tmin","November","SSP245","2021-2040",4.61999998092651
"9996",17,"Maryland, Beltsville","tmin","December","SSP245","2021-2040",0.450000001490116
"9997",17,"Maryland, Beltsville","prec","January","SSP245","2021-2040",88.6
"9998",17,"Maryland, Beltsville","prec","February","SSP245","2021-2040",77.4
"9999",17,"Maryland, Beltsville","prec","March","SSP245","2021-2040",100.9
"10000",17,"Maryland, Beltsville","prec","April","SSP245","2021-2040",91
"10001",17,"Maryland, Beltsville","prec","May","SSP245","2021-2040",118.3
"10002",17,"Maryland, Beltsville","prec","June","SSP245","2021-2040",97.6
"10003",17,"Maryland, Beltsville","prec","July","SSP245","2021-2040",114.8
"10004",17,"Maryland, Beltsville","prec","August","SSP245","2021-2040",102.3
"10005",17,"Maryland, Beltsville","prec","September","SSP245","2021-2040",98.9
"10006",17,"Maryland, Beltsville","prec","October","SSP245","2021-2040",85.5
"10007",17,"Maryland, Beltsville","prec","November","SSP245","2021-2040",93.9
"10008",17,"Maryland, Beltsville","prec","December","SSP245","2021-2040",87.8
"10009",17,"Maryland, Beltsville","tmax","January","SSP245","2041-2060",8.15
"10010",17,"Maryland, Beltsville","tmax","February","SSP245","2041-2060",10.2999999046326
"10011",17,"Maryland, Beltsville","tmax","March","SSP245","2041-2060",15.1800000190735
"10012",17,"Maryland, Beltsville","tmax","April","SSP245","2041-2060",21.0299999237061
"10013",17,"Maryland, Beltsville","tmax","May","SSP245","2041-2060",26.5300001144409
"10014",17,"Maryland, Beltsville","tmax","June","SSP245","2041-2060",31.210000038147
"10015",17,"Maryland, Beltsville","tmax","July","SSP245","2041-2060",33.9699996948242
"10016",17,"Maryland, Beltsville","tmax","August","SSP245","2041-2060",33.0899997711182
"10017",17,"Maryland, Beltsville","tmax","September","SSP245","2041-2060",29.6499998092651
"10018",17,"Maryland, Beltsville","tmax","October","SSP245","2041-2060",23.4900001525879
"10019",17,"Maryland, Beltsville","tmax","November","SSP245","2041-2060",17.1099996566772
"10020",17,"Maryland, Beltsville","tmax","December","SSP245","2041-2060",11.260000038147
"10021",17,"Maryland, Beltsville","tmin","January","SSP245","2041-2060",-1.17999997735023
"10022",17,"Maryland, Beltsville","tmin","February","SSP245","2041-2060",-0.239999996125698
"10023",17,"Maryland, Beltsville","tmin","March","SSP245","2041-2060",3.44000000953674
"10024",17,"Maryland, Beltsville","tmin","April","SSP245","2041-2060",8.07000007629395
"10025",17,"Maryland, Beltsville","tmin","May","SSP245","2041-2060",13.6699999809265
"10026",17,"Maryland, Beltsville","tmin","June","SSP245","2041-2060",18.8299999237061
"10027",17,"Maryland, Beltsville","tmin","July","SSP245","2041-2060",21.8500003814697
"10028",17,"Maryland, Beltsville","tmin","August","SSP245","2041-2060",21.3699995040894
"10029",17,"Maryland, Beltsville","tmin","September","SSP245","2041-2060",17.5499998092651
"10030",17,"Maryland, Beltsville","tmin","October","SSP245","2041-2060",10.6099998474121
"10031",17,"Maryland, Beltsville","tmin","November","SSP245","2041-2060",5.48999991416931
"10032",17,"Maryland, Beltsville","tmin","December","SSP245","2041-2060",1.23999998793006
"10033",17,"Maryland, Beltsville","prec","January","SSP245","2041-2060",91.1
"10034",17,"Maryland, Beltsville","prec","February","SSP245","2041-2060",77.1
"10035",17,"Maryland, Beltsville","prec","March","SSP245","2041-2060",103.4
"10036",17,"Maryland, Beltsville","prec","April","SSP245","2041-2060",92.7
"10037",17,"Maryland, Beltsville","prec","May","SSP245","2041-2060",120.7
"10038",17,"Maryland, Beltsville","prec","June","SSP245","2041-2060",99.9
"10039",17,"Maryland, Beltsville","prec","July","SSP245","2041-2060",114.3
"10040",17,"Maryland, Beltsville","prec","August","SSP245","2041-2060",102
"10041",17,"Maryland, Beltsville","prec","September","SSP245","2041-2060",100.7
"10042",17,"Maryland, Beltsville","prec","October","SSP245","2041-2060",86.1
"10043",17,"Maryland, Beltsville","prec","November","SSP245","2041-2060",96.2
"10044",17,"Maryland, Beltsville","prec","December","SSP245","2041-2060",91.7
"10045",17,"Maryland, Beltsville","tmax","January","SSP245","2061-2080",8.77000012397766
"10046",17,"Maryland, Beltsville","tmax","February","SSP245","2061-2080",10.8800001144409
"10047",17,"Maryland, Beltsville","tmax","March","SSP245","2061-2080",15.6599999427795
"10048",17,"Maryland, Beltsville","tmax","April","SSP245","2061-2080",21.5
"10049",17,"Maryland, Beltsville","tmax","May","SSP245","2061-2080",26.960000038147
"10050",17,"Maryland, Beltsville","tmax","June","SSP245","2061-2080",31.7499998092651
"10051",17,"Maryland, Beltsville","tmax","July","SSP245","2061-2080",34.4999996185303
"10052",17,"Maryland, Beltsville","tmax","August","SSP245","2061-2080",33.6600002288818
"10053",17,"Maryland, Beltsville","tmax","September","SSP245","2061-2080",30.1799997329712
"10054",17,"Maryland, Beltsville","tmax","October","SSP245","2061-2080",24.0900001525879
"10055",17,"Maryland, Beltsville","tmax","November","SSP245","2061-2080",17.6099998474121
"10056",17,"Maryland, Beltsville","tmax","December","SSP245","2061-2080",11.7299998283386
"10057",17,"Maryland, Beltsville","tmin","January","SSP245","2061-2080",-0.429999993741512
"10058",17,"Maryland, Beltsville","tmin","February","SSP245","2061-2080",0.499999995529652
"10059",17,"Maryland, Beltsville","tmin","March","SSP245","2061-2080",3.98000004291534
"10060",17,"Maryland, Beltsville","tmin","April","SSP245","2061-2080",8.57000007629395
"10061",17,"Maryland, Beltsville","tmin","May","SSP245","2061-2080",14.1400000572205
"10062",17,"Maryland, Beltsville","tmin","June","SSP245","2061-2080",19.3799999237061
"10063",17,"Maryland, Beltsville","tmin","July","SSP245","2061-2080",22.4500001907349
"10064",17,"Maryland, Beltsville","tmin","August","SSP245","2061-2080",21.9400001525879
"10065",17,"Maryland, Beltsville","tmin","September","SSP245","2061-2080",18.1799999237061
"10066",17,"Maryland, Beltsville","tmin","October","SSP245","2061-2080",11.2699999809265
"10067",17,"Maryland, Beltsville","tmin","November","SSP245","2061-2080",6
"10068",17,"Maryland, Beltsville","tmin","December","SSP245","2061-2080",1.80000000298023
"10069",17,"Maryland, Beltsville","prec","January","SSP245","2061-2080",92.6
"10070",17,"Maryland, Beltsville","prec","February","SSP245","2061-2080",81
"10071",17,"Maryland, Beltsville","prec","March","SSP245","2061-2080",108
"10072",17,"Maryland, Beltsville","prec","April","SSP245","2061-2080",96.1
"10073",17,"Maryland, Beltsville","prec","May","SSP245","2061-2080",123.3
"10074",17,"Maryland, Beltsville","prec","June","SSP245","2061-2080",99.6
"10075",17,"Maryland, Beltsville","prec","July","SSP245","2061-2080",118.1
"10076",17,"Maryland, Beltsville","prec","August","SSP245","2061-2080",103.8
"10077",17,"Maryland, Beltsville","prec","September","SSP245","2061-2080",101.9
"10078",17,"Maryland, Beltsville","prec","October","SSP245","2061-2080",85.3
"10079",17,"Maryland, Beltsville","prec","November","SSP245","2061-2080",94.9
"10080",17,"Maryland, Beltsville","prec","December","SSP245","2061-2080",93.1
"10081",17,"Maryland, Beltsville","tmax","January","SSP245","2081-2100",9.08000001907349
"10082",17,"Maryland, Beltsville","tmax","February","SSP245","2081-2100",11.1099998474121
"10083",17,"Maryland, Beltsville","tmax","March","SSP245","2081-2100",16.0300001144409
"10084",17,"Maryland, Beltsville","tmax","April","SSP245","2081-2100",21.8
"10085",17,"Maryland, Beltsville","tmax","May","SSP245","2081-2100",27.3800001144409
"10086",17,"Maryland, Beltsville","tmax","June","SSP245","2081-2100",32.1300001144409
"10087",17,"Maryland, Beltsville","tmax","July","SSP245","2081-2100",34.9199996948242
"10088",17,"Maryland, Beltsville","tmax","August","SSP245","2081-2100",34.0999996185303
"10089",17,"Maryland, Beltsville","tmax","September","SSP245","2081-2100",30.6900001525879
"10090",17,"Maryland, Beltsville","tmax","October","SSP245","2081-2100",24.6299997329712
"10091",17,"Maryland, Beltsville","tmax","November","SSP245","2081-2100",17.9500001907349
"10092",17,"Maryland, Beltsville","tmax","December","SSP245","2081-2100",12.1799998283386
"10093",17,"Maryland, Beltsville","tmin","January","SSP245","2081-2100",-0.1
"10094",17,"Maryland, Beltsville","tmin","February","SSP245","2081-2100",0.739999988675118
"10095",17,"Maryland, Beltsville","tmin","March","SSP245","2081-2100",4.34000000953674
"10096",17,"Maryland, Beltsville","tmin","April","SSP245","2081-2100",8.85000009536743
"10097",17,"Maryland, Beltsville","tmin","May","SSP245","2081-2100",14.5199999809265
"10098",17,"Maryland, Beltsville","tmin","June","SSP245","2081-2100",19.7400001525879
"10099",17,"Maryland, Beltsville","tmin","July","SSP245","2081-2100",22.85
"10100",17,"Maryland, Beltsville","tmin","August","SSP245","2081-2100",22.4199998855591
"10101",17,"Maryland, Beltsville","tmin","September","SSP245","2081-2100",18.7399997711182
"10102",17,"Maryland, Beltsville","tmin","October","SSP245","2081-2100",11.7399998664856
"10103",17,"Maryland, Beltsville","tmin","November","SSP245","2081-2100",6.3800000667572
"10104",17,"Maryland, Beltsville","tmin","December","SSP245","2081-2100",2.24000002145767
"10105",17,"Maryland, Beltsville","prec","January","SSP245","2081-2100",94
"10106",17,"Maryland, Beltsville","prec","February","SSP245","2081-2100",80
"10107",17,"Maryland, Beltsville","prec","March","SSP245","2081-2100",108
"10108",17,"Maryland, Beltsville","prec","April","SSP245","2081-2100",94.7
"10109",17,"Maryland, Beltsville","prec","May","SSP245","2081-2100",124.6
"10110",17,"Maryland, Beltsville","prec","June","SSP245","2081-2100",99.8
"10111",17,"Maryland, Beltsville","prec","July","SSP245","2081-2100",116.3
"10112",17,"Maryland, Beltsville","prec","August","SSP245","2081-2100",103.4
"10113",17,"Maryland, Beltsville","prec","September","SSP245","2081-2100",100.1
"10114",17,"Maryland, Beltsville","prec","October","SSP245","2081-2100",85
"10115",17,"Maryland, Beltsville","prec","November","SSP245","2081-2100",97.2
"10116",17,"Maryland, Beltsville","prec","December","SSP245","2081-2100",94.4
"10117",17,"Maryland, Beltsville","tmax","January","SSP370","2021-2040",7.30000004768372
"10118",17,"Maryland, Beltsville","tmax","February","SSP370","2021-2040",9.3899998664856
"10119",17,"Maryland, Beltsville","tmax","March","SSP370","2021-2040",14.4999999046326
"10120",17,"Maryland, Beltsville","tmax","April","SSP370","2021-2040",20.4299997329712
"10121",17,"Maryland, Beltsville","tmax","May","SSP370","2021-2040",25.75
"10122",17,"Maryland, Beltsville","tmax","June","SSP370","2021-2040",30.5200000762939
"10123",17,"Maryland, Beltsville","tmax","July","SSP370","2021-2040",33.1399997711182
"10124",17,"Maryland, Beltsville","tmax","August","SSP370","2021-2040",32.1800003051758
"10125",17,"Maryland, Beltsville","tmax","September","SSP370","2021-2040",28.6800001144409
"10126",17,"Maryland, Beltsville","tmax","October","SSP370","2021-2040",22.6599998474121
"10127",17,"Maryland, Beltsville","tmax","November","SSP370","2021-2040",16.2200000762939
"10128",17,"Maryland, Beltsville","tmax","December","SSP370","2021-2040",10.5200000762939
"10129",17,"Maryland, Beltsville","tmin","January","SSP370","2021-2040",-2.26999998092651
"10130",17,"Maryland, Beltsville","tmin","February","SSP370","2021-2040",-1.25999999642372
"10131",17,"Maryland, Beltsville","tmin","March","SSP370","2021-2040",2.72999999523163
"10132",17,"Maryland, Beltsville","tmin","April","SSP370","2021-2040",7.47000007629395
"10133",17,"Maryland, Beltsville","tmin","May","SSP370","2021-2040",12.9199998855591
"10134",17,"Maryland, Beltsville","tmin","June","SSP370","2021-2040",18.1800001144409
"10135",17,"Maryland, Beltsville","tmin","July","SSP370","2021-2040",21.0800003051758
"10136",17,"Maryland, Beltsville","tmin","August","SSP370","2021-2040",20.4900003433228
"10137",17,"Maryland, Beltsville","tmin","September","SSP370","2021-2040",16.6200000762939
"10138",17,"Maryland, Beltsville","tmin","October","SSP370","2021-2040",9.77000007629394
"10139",17,"Maryland, Beltsville","tmin","November","SSP370","2021-2040",4.64000000953674
"10140",17,"Maryland, Beltsville","tmin","December","SSP370","2021-2040",0.390000000596046
"10141",17,"Maryland, Beltsville","prec","January","SSP370","2021-2040",88.2
"10142",17,"Maryland, Beltsville","prec","February","SSP370","2021-2040",77.5
"10143",17,"Maryland, Beltsville","prec","March","SSP370","2021-2040",100.6
"10144",17,"Maryland, Beltsville","prec","April","SSP370","2021-2040",89.8
"10145",17,"Maryland, Beltsville","prec","May","SSP370","2021-2040",119.2
"10146",17,"Maryland, Beltsville","prec","June","SSP370","2021-2040",96.7
"10147",17,"Maryland, Beltsville","prec","July","SSP370","2021-2040",113.3
"10148",17,"Maryland, Beltsville","prec","August","SSP370","2021-2040",102.9
"10149",17,"Maryland, Beltsville","prec","September","SSP370","2021-2040",101.3
"10150",17,"Maryland, Beltsville","prec","October","SSP370","2021-2040",82.9
"10151",17,"Maryland, Beltsville","prec","November","SSP370","2021-2040",93.6
"10152",17,"Maryland, Beltsville","prec","December","SSP370","2021-2040",90
"10153",17,"Maryland, Beltsville","tmax","January","SSP370","2041-2060",7.98000001907349
"10154",17,"Maryland, Beltsville","tmax","February","SSP370","2041-2060",10.1399998664856
"10155",17,"Maryland, Beltsville","tmax","March","SSP370","2041-2060",15.3400000572205
"10156",17,"Maryland, Beltsville","tmax","April","SSP370","2041-2060",21.189999961853
"10157",17,"Maryland, Beltsville","tmax","May","SSP370","2041-2060",26.6200004577637
"10158",17,"Maryland, Beltsville","tmax","June","SSP370","2041-2060",31.4199996948242
"10159",17,"Maryland, Beltsville","tmax","July","SSP370","2041-2060",34.1200004577637
"10160",17,"Maryland, Beltsville","tmax","August","SSP370","2041-2060",33.3000003814697
"10161",17,"Maryland, Beltsville","tmax","September","SSP370","2041-2060",29.8199998855591
"10162",17,"Maryland, Beltsville","tmax","October","SSP370","2041-2060",23.7100002288818
"10163",17,"Maryland, Beltsville","tmax","November","SSP370","2041-2060",17.1700000762939
"10164",17,"Maryland, Beltsville","tmax","December","SSP370","2041-2060",11.3799999237061
"10165",17,"Maryland, Beltsville","tmin","January","SSP370","2041-2060",-1.43000001460314
"10166",17,"Maryland, Beltsville","tmin","February","SSP370","2041-2060",-0.400000001490116
"10167",17,"Maryland, Beltsville","tmin","March","SSP370","2041-2060",3.62999992370605
"10168",17,"Maryland, Beltsville","tmin","April","SSP370","2041-2060",8.3
"10169",17,"Maryland, Beltsville","tmin","May","SSP370","2041-2060",13.8200000762939
"10170",17,"Maryland, Beltsville","tmin","June","SSP370","2041-2060",19.1100002288818
"10171",17,"Maryland, Beltsville","tmin","July","SSP370","2041-2060",22.0700000762939
"10172",17,"Maryland, Beltsville","tmin","August","SSP370","2041-2060",21.6299999237061
"10173",17,"Maryland, Beltsville","tmin","September","SSP370","2041-2060",17.8200000762939
"10174",17,"Maryland, Beltsville","tmin","October","SSP370","2041-2060",10.8400000572205
"10175",17,"Maryland, Beltsville","tmin","November","SSP370","2041-2060",5.54000000953674
"10176",17,"Maryland, Beltsville","tmin","December","SSP370","2041-2060",1.30999999195337
"10177",17,"Maryland, Beltsville","prec","January","SSP370","2041-2060",91.5
"10178",17,"Maryland, Beltsville","prec","February","SSP370","2041-2060",79.6
"10179",17,"Maryland, Beltsville","prec","March","SSP370","2041-2060",105.6
"10180",17,"Maryland, Beltsville","prec","April","SSP370","2041-2060",91.7
"10181",17,"Maryland, Beltsville","prec","May","SSP370","2041-2060",117.6
"10182",17,"Maryland, Beltsville","prec","June","SSP370","2041-2060",97.9
"10183",17,"Maryland, Beltsville","prec","July","SSP370","2041-2060",114
"10184",17,"Maryland, Beltsville","prec","August","SSP370","2041-2060",101.8
"10185",17,"Maryland, Beltsville","prec","September","SSP370","2041-2060",99.8
"10186",17,"Maryland, Beltsville","prec","October","SSP370","2041-2060",83.5
"10187",17,"Maryland, Beltsville","prec","November","SSP370","2041-2060",95
"10188",17,"Maryland, Beltsville","prec","December","SSP370","2041-2060",94.8
"10189",17,"Maryland, Beltsville","tmax","January","SSP370","2061-2080",8.96999988555908
"10190",17,"Maryland, Beltsville","tmax","February","SSP370","2061-2080",11.0199999809265
"10191",17,"Maryland, Beltsville","tmax","March","SSP370","2061-2080",16.0700000762939
"10192",17,"Maryland, Beltsville","tmax","April","SSP370","2061-2080",22.060000038147
"10193",17,"Maryland, Beltsville","tmax","May","SSP370","2061-2080",27.7100002288818
"10194",17,"Maryland, Beltsville","tmax","June","SSP370","2061-2080",32.3599998474121
"10195",17,"Maryland, Beltsville","tmax","July","SSP370","2061-2080",35.2400001525879
"10196",17,"Maryland, Beltsville","tmax","August","SSP370","2061-2080",34.4300003051758
"10197",17,"Maryland, Beltsville","tmax","September","SSP370","2061-2080",31.0800004959106
"10198",17,"Maryland, Beltsville","tmax","October","SSP370","2061-2080",24.95
"10199",17,"Maryland, Beltsville","tmax","November","SSP370","2061-2080",18.0999998092651
"10200",17,"Maryland, Beltsville","tmax","December","SSP370","2061-2080",12.1000000953674
"10201",17,"Maryland, Beltsville","tmin","January","SSP370","2061-2080",-0.180000006407499
"10202",17,"Maryland, Beltsville","tmin","February","SSP370","2061-2080",0.649999994784594
"10203",17,"Maryland, Beltsville","tmin","March","SSP370","2061-2080",4.4599999666214
"10204",17,"Maryland, Beltsville","tmin","April","SSP370","2061-2080",9.18000001907349
"10205",17,"Maryland, Beltsville","tmin","May","SSP370","2061-2080",14.8999999046326
"10206",17,"Maryland, Beltsville","tmin","June","SSP370","2061-2080",20.0800001144409
"10207",17,"Maryland, Beltsville","tmin","July","SSP370","2061-2080",23.2199995040894
"10208",17,"Maryland, Beltsville","tmin","August","SSP370","2061-2080",22.8499998092651
"10209",17,"Maryland, Beltsville","tmin","September","SSP370","2061-2080",19.1199998855591
"10210",17,"Maryland, Beltsville","tmin","October","SSP370","2061-2080",12.060000038147
"10211",17,"Maryland, Beltsville","tmin","November","SSP370","2061-2080",6.47999997138977
"10212",17,"Maryland, Beltsville","tmin","December","SSP370","2061-2080",2.17000000476837
"10213",17,"Maryland, Beltsville","prec","January","SSP370","2061-2080",96.4
"10214",17,"Maryland, Beltsville","prec","February","SSP370","2061-2080",83
"10215",17,"Maryland, Beltsville","prec","March","SSP370","2061-2080",109.4
"10216",17,"Maryland, Beltsville","prec","April","SSP370","2061-2080",95.5
"10217",17,"Maryland, Beltsville","prec","May","SSP370","2061-2080",120.6
"10218",17,"Maryland, Beltsville","prec","June","SSP370","2061-2080",97.7
"10219",17,"Maryland, Beltsville","prec","July","SSP370","2061-2080",114.5
"10220",17,"Maryland, Beltsville","prec","August","SSP370","2061-2080",104.4
"10221",17,"Maryland, Beltsville","prec","September","SSP370","2061-2080",99.7
"10222",17,"Maryland, Beltsville","prec","October","SSP370","2061-2080",84.7
"10223",17,"Maryland, Beltsville","prec","November","SSP370","2061-2080",98.6
"10224",17,"Maryland, Beltsville","prec","December","SSP370","2061-2080",96.7
"10225",17,"Maryland, Beltsville","tmax","January","SSP370","2081-2100",10.060000038147
"10226",17,"Maryland, Beltsville","tmax","February","SSP370","2081-2100",11.889999961853
"10227",17,"Maryland, Beltsville","tmax","March","SSP370","2081-2100",16.9199998855591
"10228",17,"Maryland, Beltsville","tmax","April","SSP370","2081-2100",23.05
"10229",17,"Maryland, Beltsville","tmax","May","SSP370","2081-2100",28.75
"10230",17,"Maryland, Beltsville","tmax","June","SSP370","2081-2100",33.6000003814697
"10231",17,"Maryland, Beltsville","tmax","July","SSP370","2081-2100",36.5900001525879
"10232",17,"Maryland, Beltsville","tmax","August","SSP370","2081-2100",35.7499996185303
"10233",17,"Maryland, Beltsville","tmax","September","SSP370","2081-2100",32.5
"10234",17,"Maryland, Beltsville","tmax","October","SSP370","2081-2100",26.3499998092651
"10235",17,"Maryland, Beltsville","tmax","November","SSP370","2081-2100",19.4599998474121
"10236",17,"Maryland, Beltsville","tmax","December","SSP370","2081-2100",13.1899997711182
"10237",17,"Maryland, Beltsville","tmin","January","SSP370","2081-2100",1.03000001236796
"10238",17,"Maryland, Beltsville","tmin","February","SSP370","2081-2100",1.72999999523163
"10239",17,"Maryland, Beltsville","tmin","March","SSP370","2081-2100",5.35
"10240",17,"Maryland, Beltsville","tmin","April","SSP370","2081-2100",10.1999999046326
"10241",17,"Maryland, Beltsville","tmin","May","SSP370","2081-2100",15.9099999427795
"10242",17,"Maryland, Beltsville","tmin","June","SSP370","2081-2100",21.360000038147
"10243",17,"Maryland, Beltsville","tmin","July","SSP370","2081-2100",24.5699998855591
"10244",17,"Maryland, Beltsville","tmin","August","SSP370","2081-2100",24.3000001907349
"10245",17,"Maryland, Beltsville","tmin","September","SSP370","2081-2100",20.6200000762939
"10246",17,"Maryland, Beltsville","tmin","October","SSP370","2081-2100",13.5100001335144
"10247",17,"Maryland, Beltsville","tmin","November","SSP370","2081-2100",7.80999994277954
"10248",17,"Maryland, Beltsville","tmin","December","SSP370","2081-2100",3.32000000476837
"10249",17,"Maryland, Beltsville","prec","January","SSP370","2081-2100",99.1
"10250",17,"Maryland, Beltsville","prec","February","SSP370","2081-2100",85.9
"10251",17,"Maryland, Beltsville","prec","March","SSP370","2081-2100",115.3
"10252",17,"Maryland, Beltsville","prec","April","SSP370","2081-2100",97.9
"10253",17,"Maryland, Beltsville","prec","May","SSP370","2081-2100",118.9
"10254",17,"Maryland, Beltsville","prec","June","SSP370","2081-2100",99.6
"10255",17,"Maryland, Beltsville","prec","July","SSP370","2081-2100",115
"10256",17,"Maryland, Beltsville","prec","August","SSP370","2081-2100",105.9
"10257",17,"Maryland, Beltsville","prec","September","SSP370","2081-2100",99.4
"10258",17,"Maryland, Beltsville","prec","October","SSP370","2081-2100",85.3
"10259",17,"Maryland, Beltsville","prec","November","SSP370","2081-2100",100.6
"10260",17,"Maryland, Beltsville","prec","December","SSP370","2081-2100",99.7
"10261",17,"Maryland, Beltsville","tmax","January","SSP585","2021-2040",7.45000014305115
"10262",17,"Maryland, Beltsville","tmax","February","SSP585","2021-2040",9.63000001907349
"10263",17,"Maryland, Beltsville","tmax","March","SSP585","2021-2040",14.7199999809265
"10264",17,"Maryland, Beltsville","tmax","April","SSP585","2021-2040",20.45
"10265",17,"Maryland, Beltsville","tmax","May","SSP585","2021-2040",25.8100004196167
"10266",17,"Maryland, Beltsville","tmax","June","SSP585","2021-2040",30.5599998474121
"10267",17,"Maryland, Beltsville","tmax","July","SSP585","2021-2040",33.2400001525879
"10268",17,"Maryland, Beltsville","tmax","August","SSP585","2021-2040",32.439999961853
"10269",17,"Maryland, Beltsville","tmax","September","SSP585","2021-2040",28.9500001907349
"10270",17,"Maryland, Beltsville","tmax","October","SSP585","2021-2040",22.8799999237061
"10271",17,"Maryland, Beltsville","tmax","November","SSP585","2021-2040",16.3100001335144
"10272",17,"Maryland, Beltsville","tmax","December","SSP585","2021-2040",10.5999999046326
"10273",17,"Maryland, Beltsville","tmin","January","SSP585","2021-2040",-2.01000001430511
"10274",17,"Maryland, Beltsville","tmin","February","SSP585","2021-2040",-0.960000009834766
"10275",17,"Maryland, Beltsville","tmin","March","SSP585","2021-2040",2.98000001907349
"10276",17,"Maryland, Beltsville","tmin","April","SSP585","2021-2040",7.45999999046326
"10277",17,"Maryland, Beltsville","tmin","May","SSP585","2021-2040",12.9600001335144
"10278",17,"Maryland, Beltsville","tmin","June","SSP585","2021-2040",18.2
"10279",17,"Maryland, Beltsville","tmin","July","SSP585","2021-2040",21.1500003814697
"10280",17,"Maryland, Beltsville","tmin","August","SSP585","2021-2040",20.6699998855591
"10281",17,"Maryland, Beltsville","tmin","September","SSP585","2021-2040",16.7800003051758
"10282",17,"Maryland, Beltsville","tmin","October","SSP585","2021-2040",9.98000011444092
"10283",17,"Maryland, Beltsville","tmin","November","SSP585","2021-2040",4.7
"10284",17,"Maryland, Beltsville","tmin","December","SSP585","2021-2040",0.500000008195639
"10285",17,"Maryland, Beltsville","prec","January","SSP585","2021-2040",89.4
"10286",17,"Maryland, Beltsville","prec","February","SSP585","2021-2040",76.5
"10287",17,"Maryland, Beltsville","prec","March","SSP585","2021-2040",102.2
"10288",17,"Maryland, Beltsville","prec","April","SSP585","2021-2040",91.2
"10289",17,"Maryland, Beltsville","prec","May","SSP585","2021-2040",116.2
"10290",17,"Maryland, Beltsville","prec","June","SSP585","2021-2040",97.1
"10291",17,"Maryland, Beltsville","prec","July","SSP585","2021-2040",112.9
"10292",17,"Maryland, Beltsville","prec","August","SSP585","2021-2040",100.1
"10293",17,"Maryland, Beltsville","prec","September","SSP585","2021-2040",97.7
"10294",17,"Maryland, Beltsville","prec","October","SSP585","2021-2040",83.7
"10295",17,"Maryland, Beltsville","prec","November","SSP585","2021-2040",93
"10296",17,"Maryland, Beltsville","prec","December","SSP585","2021-2040",90.3
"10297",17,"Maryland, Beltsville","tmax","January","SSP585","2041-2060",8.43000011444092
